-1	-2.01755
-1	-2.01561
-1	-2.01502
-1	-2.01414
-1	-2.01286
-1	-2.01238
-1	-2.01182
-1	-2.01189
-1	-2.01108
-1	-2.01141
-1	-2.01036
-1	-2.01075
-1	-2.01064
-1	-2.01051
-1	-2.01013
-1	-2.01009
-1	-2.00983
-1	-2.0097
-1	-2.00943
-1	-2.00894
-1	-2.00934
-1	-2.00936
-1	-2.00909
-1	-2.00916
-1	-2.00909
-1	-2.00935
-1	-2.0086
-1	-2.00921
-1	-2.00873
-1	-2.00863
-1	-2.00826
-1	-2.00856
-1	-2.00845
-1	-2.00865
-1	-2.00787
-1	-2.00842
-1	-2.00835
-1	-2.0082
-1	-2.00806
-1	-2.00838
-1	-2.00825
-1	-2.00808
-1	-2.00808
-1	-2.00827
-1	-2.0076
-1	-2.00812
-1	-2.00816
-1	-2.00785
-1	-2.00783
-1	-2.00747
-1	-2.00825
-1	-2.0077
-1	-2.00796
-1	-2.00807
-1	-2.00772
-1	-2.00769
-1	-2.00826
-1	-2.00806
-1	-2.00816
-1	-2.00735
-1	-2.00792
-1	-2.00767
-1	-2.00799
-1	-2.00762
-1	-2.00805
-1	-2.0077
-1	-2.00735
-1	-2.0081
-1	-2.00796
-1	-2.00773
-1	-2.00825
-1	-2.008
-1	-2.0074
-1	-2.00758
-1	-2.00741
-1	-2.00817
-1	-2.00706
-1	-2.0073
-1	-2.00728
-1	-2.00718
-1	-2.00745
-1	-2.00778
-1	-2.00747
-1	-2.00735
-1	-2.00753
-1	-2.00753
-1	-2.00773
-1	-2.00754
-1	-2.0074
-1	-2.0074
-1	-2.00751
-1	-2.00708
-1	-2.00749
-1	-2.00684
-1	-2.00727
-1	-2.00717
-1	-2.00704
-1	-2.00698
-1	-2.00716
-1	-2.00722
-1	-2.0075
-1	-2.00741
-1	-2.00777
-1	-2.00714
-1	-2.00753
-1	-2.00717
-1	-2.00739
-1	-2.00701
-1	-2.00669
-1	-2.00715
-1	-2.0073
-1	-2.00735
-1	-2.00728
-1	-2.00729
-1	-2.00715
-1	-2.00732
-1	-2.00685
-1	-2.00674
-1	-2.00728
-1	-2.00704
-1	-2.0072
-1	-2.0074
-1	-2.00722
-1	-2.00723
-1	-2.00728
-1	-2.00717
-1	-2.0069
-1	-2.00719
-1	-2.00707
-1	-2.00736
-1	-2.00653
-1	-2.00674
-1	-2.007
-1	-2.00718
-1	-2.00737
-1	-2.0072
-1	-2.00708
-1	-2.0074
-1	-2.00728
-1	-2.00706
-1	-2.00754
-1	-2.00711
-1	-2.00706
-1	-2.00744
-1	-2.00717
-1	-2.00731
-1	-2.00685
-1	-2.00733
-1	-2.00697
-1	-2.0068
-1	-2.00708
-1	-2.00716
-1	-2.00752
-1	-2.0074
-1	-2.0071
-1	-2.00713
-1	-2.00677
-1	-2.00674
-1	-2.00697
-1	-2.00748
-1	-2.00719
-1	-2.00732
-1	-2.00652
-1	-2.00713
-1	-2.00721
-1	-2.00721
-1	-2.00679
-1	-2.0069
-1	-2.00711
-1	-2.00682
-1	-2.00709
-1	-2.0071
-1	-2.00755
-1	-2.00734
-1	-2.00711
-1	-2.00698
-1	-2.00727
-1	-2.00739
-1	-2.00645
-1	-2.00677
-1	-2.00677
-1	-2.00708
-1	-2.00697
-1	-2.00697
-1	-2.00723
-1	-2.00699
-1	-2.00739
-1	-2.00703
-1	-2.00702
-1	-2.00688
-1	-2.00683
-1	-2.00695
-1	-2.00679
-1	-2.00691
-1	-2.00673
-1	-2.00742
-1	-2.00697
-1	-2.00719
-1	-2.00687
-1	-2.0069
-1	-2.00742
-1	-2.0069
-1	-2.00715
-1	-2.00698
-1	-2.00732
-1	-2.00703
-1	-2.0073
-1	-2.0072
-1	-2.00721
-1	-2.00717
-1	-2.0074
-1	-2.00729
-1	-2.00696
-1	-2.00672
-1	-2.00707
-1	-2.00699
-1	-2.00732
-1	-2.00727
-1	-2.00696
-1	-2.00686
-1	-2.00702
-1	-2.00698
-1	-2.00737
-1	-2.00689
-1	-2.0067
-1	-2.00716
-1	-2.00675
-1	-2.00691
-1	-2.00694
-1	-2.00712
-1	-2.00731
-1	-2.00675
-1	-2.00665
-1	-2.0073
-1	-2.00713
-1	-2.00686
-1	-2.00675
-1	-2.00727
-1	-2.00698
-1	-2.00635
-1	-2.0071
-1	-2.00662
-1	-2.00704
-1	-2.0071
-1	-2.00733
-1	-2.0069
-1	-2.0066
-1	-2.00695
-1	-2.00669
-1	-2.00693
-1	-2.00743
-1	-2.00758
-1	-2.00692
-1	-2.00736
-1	-2.00695
-1	-2.00673
-1	-2.00688
-1	-2.0067
-1	-2.00719
-1	-2.00682
-1	-2.00671
-1	-2.00706
-1	-2.00709
-1	-2.00667
-1	-2.00716
-1	-2.0067
-1	-2.00692
-1	-2.00719
-1	-2.00707
-1	-2.00709
-1	-2.00653
-1	-2.00664
-1	-2.00724
-1	-2.00653
-1	-2.00657
-1	-2.00678
-1	-2.00694
-1	-2.00694
-1	-2.00688
-1	-2.00684
-1	-2.00719
-1	-2.00713
-1	-2.00683
-1	-2.00676
-1	-2.00655
-1	-2.00745
-1	-2.00693
-1	-2.0067
-1	-2.00717
-1	-2.00686
-1	-2.0071
-1	-2.00709
-1	-2.00668
-1	-2.00714
-1	-2.00667
-1	-2.00683
-1	-2.00655
-1	-2.00682
-1	-2.00646
-1	-2.00716
-1	-2.00681
-1	-2.00702
-1	-2.00727
-1	-2.00672
-1	-2.0067
-1	-2.00678
-1	-2.00669
-1	-2.00675
-1	-2.00707
-1	-2.00698
-1	-2.00684
-1	-2.00632
-1	-2.00702
-1	-2.00722
-1	-2.00687
-1	-2.00707
-1	-2.00672
-1	-2.00712
-1	-2.00672
-1	-2.0072
-1	-2.00694
-1	-2.00717
-1	-2.00657
-1	-2.00699
-1	-2.00694
-1	-2.007
-1	-2.00654
-1	-2.0069
-1	-2.00674
-1	-2.00671
-1	-2.00675
-1	-2.00696
-1	-2.00628
-1	-2.00703
-1	-2.00684
-1	-2.00717
-1	-2.00709
-1	-2.00724
-1	-2.00714
-1	-2.0068
-1	-2.00664
-1	-2.00669
-1	-2.00687
-1	-2.00695
-1	-2.00675
-1	-2.00675
-1	-2.00658
-1	-2.00644
-1	-2.0067
-1	-2.00671
-1	-2.00641
-1	-2.00729
-1	-2.00653
-1	-2.00663
-1	-2.00679
-1	-2.00685
-1	-2.00683
-1	-2.00706
-1	-2.0071
-1	-2.00695
-1	-2.00664
-1	-2.0068
-1	-2.00667
-1	-2.00688
-1	-2.0064
-1	-2.00696
-1	-2.00663
-1	-2.00714
-1	-2.00671
-1	-2.00647
-1	-2.00655
-1	-2.00672
-1	-2.00701
-1	-2.00682
-1	-2.00674
-1	-2.00702
-1	-2.00687
-1	-2.00681
-1	-2.00723
-1	-2.00649
-1	-2.00649
-1	-2.00704
-1	-2.00711
-1	-2.00706
-1	-2.0063
-1	-2.00644
-1	-2.00702
-1	-2.00732
-1	-2.00688
-1	-2.00648
-1	-2.00745
-1	-2.00643
-1	-2.00719
-1	-2.00667
-1	-2.00691
-1	-2.00649
-1	-2.00678
-1	-2.00676
-1	-2.0069
-1	-2.00674
-1	-2.00632
-1	-2.0069
-1	-2.00677
-1	-2.00669
-1	-2.00648
-1	-2.0066
-1	-2.00662
-1	-2.00676
-1	-2.00679
-1	-2.00659
-1	-2.00719
-1	-2.0066
-1	-2.0067
-1	-2.00653
-1	-2.0072
-1	-2.00663
-1	-2.0064
-1	-2.00641
-1	-2.00668
-1	-2.00709
-1	-2.00599
-1	-2.00662
-1	-2.00667
-1	-2.00688
-1	-2.00633
-1	-2.00667
-1	-2.00666
-1	-2.00694
-1	-2.00695
-1	-2.00629
-1	-2.00622
-1	-2.00682
-1	-2.007
-1	-2.00673
-1	-2.00648
-1	-2.00656
-1	-2.00658
-1	-2.00726
-1	-2.00684
-1	-2.00682
-1	-2.00685
-1	-2.00621
-1	-2.00652
-1	-2.00677
-1	-2.0062
-1	-2.00666
-1	-2.00651
-1	-2.00639
-1	-2.00683
-1	-2.00673
-1	-2.00667
-1	-2.00706
-1	-2.00618
-1	-2.00675
-1	-2.00673
-1	-2.00635
-1	-2.0066
-1	-2.00692
-1	-2.00693
-1	-2.0065
-1	-2.00694
-1	-2.0072
-1	-2.00677
-1	-2.00664
-1	-2.0065
-1	-2.0071
-1	-2.00663
-1	-2.00706
-1	-2.00648
-1	-2.00685
-1	-2.0066
-1	-2.00693
-1	-2.0071
-1	-2.00704
-1	-2.00657
-1	-2.00727
-1	-2.00713
-1	-2.00649
-1	-2.00657
-1	-2.00716
-1	-2.00712
-1	-2.00665
-1	-2.00655
-1	-2.00686
-1	-2.00672
-1	-2.00713
-1	-2.00654
-1	-2.00704
-1	-2.00717
-1	-2.00682
-1	-2.0068
-1	-2.00676
-1	-2.00662
-1	-2.00688
-1	-2.00668
-1	-2.00643
-1	-2.00699
-1	-2.0067
-1	-2.0066
-1	-2.00673
-1	-2.00638
-1	-2.00668
-1	-2.00649
-1	-2.00697
-1	-2.00662
-1	-2.00656
-1	-2.00661
-1	-2.00661
-1	-2.00678
-1	-2.00664
-1	-2.00696
-1	-2.00666
-1	-2.00636
-1	-2.00691
-1	-2.00662
-1	-2.00742
-1	-2.00692
-1	-2.00701
-1	-2.00681
-1	-2.00715
-1	-2.00678
-1	-2.00642
-1	-2.00699
-1	-2.00632
-1	-2.00659
-1	-2.00664
-1	-2.00664
-1	-2.00662
-1	-2.00681
-1	-2.00681
-1	-2.00633
-1	-2.00639
-1	-2.00653
-1	-2.00657
-1	-2.00666
-1	-2.00684
-1	-2.00663
-1	-2.00708
-1	-2.00696
-1	-2.00704
-1	-2.00682
-1	-2.00684
-1	-2.00683
-1	-2.00671
-1	-2.00634
-1	-2.00651
-1	-2.00698
-1	-2.00638
-1	-2.00706
-1	-2.00692
-1	-2.00682
-1	-2.00681
-1	-2.00669
-1	-2.00693
-1	-2.00623
-1	-2.00685
-1	-2.00694
-1	-2.00661
-1	-2.00644
-1	-2.00665
-1	-2.00677
-1	-2.00666
-1	-2.00728
-1	-2.00649
-1	-2.00685
-1	-2.00657
-1	-2.00657
-1	-2.00681
-1	-2.00679
-1	-2.00698
-1	-2.00683
-1	-2.00713
-1	-2.00627
-1	-2.00695
-1	-2.00695
-1	-2.00669
-1	-2.00641
-1	-2.00674
-1	-2.00679
-1	-2.00623
-1	-2.00678
-1	-2.0069
-1	-2.0067
-1	-2.00664
-1	-2.00667
-1	-2.00659
-1	-2.00709
-1	-2.00699
-1	-2.00664
-1	-2.00659
-1	-2.00676
-1	-2.0062
-1	-2.00706
-1	-2.00629
