14,-0.200756,-0.401514,-0.602458,-0.803188,-1.00247,-1.20339,-1.40448,-1.60481,-1.80526,-2.01013,1.74642E-05,0.200862,0.40164,0.602486,0.803323,1.00495,1.20618,1.40688,1.60756,1.80844,2.00929
15,-0.200755,-0.40149,-0.602544,-0.803241,-1.0029,-1.20388,-1.40463,-1.60487,-1.80558,-2.01009,0.000129271,0.200856,0.401624,0.602498,0.803435,1.00508,1.20637,1.40712,1.60783,1.80867,2.00919
16,-0.200789,-0.401559,-0.602499,-0.803296,-1.00279,-1.20344,-1.40456,-1.60459,-1.80549,-2.00983,3.26753E-05,0.200837,0.401632,0.602446,0.803413,1.00515,1.20603,1.40672,1.60793,1.80824,2.00874
17,-0.200806,-0.401581,-0.602491,-0.803229,-1.00259,-1.20347,-1.40421,-1.60468,-1.80545,-2.0097,0.000123775,0.200838,0.401702,0.602483,0.803453,1.00526,1.20614,1.40691,1.60764,1.80822,2.00903
18,-0.200855,-0.401583,-0.602459,-0.803331,-1.0026,-1.20317,-1.40413,-1.60458,-1.80565,-2.00943,4.75645E-05,0.20083,0.401634,0.602468,0.803303,1.00526,1.20631,1.40704,1.60773,1.80847,2.00879
19,-0.200853,-0.401537,-0.602539,-0.803273,-1.00248,-1.20343,-1.40421,-1.6052,-1.8057,-2.00894,3.74079E-05,0.200866,0.401678,0.602463,0.803344,1.00493,1.20614,1.4066,1.60753,1.8083,2.00902
20,-0.20078,-0.401572,-0.602532,-0.80331,-1.003,-1.20342,-1.40442,-1.60512,-1.80544,-2.00934,4.40598E-05,0.200851,0.401612,0.602523,0.803404,1.00484,1.20567,1.40705,1.60772,1.80838,2.00898
21,-0.200783,-0.401491,-0.602534,-0.803299,-1.00317,-1.20342,-1.40431,-1.60477,-1.80587,-2.00936,-1.57356E-06,0.20081,0.401577,0.602495,0.803412,1.00504,1.20578,1.40735,1.60756,1.8082,2.00866
22,-0.200876,-0.401487,-0.602536,-0.803281,-1.00269,-1.20355,-1.40428,-1.60451,-1.80584,-2.00909,6.80685E-06,0.20084,0.40163,0.602495,0.803476,1.00462,1.20595,1.40661,1.60777,1.80833,2.00879
23,-0.200938,-0.401566,-0.602503,-0.803234,-1.0026,-1.20371,-1.40448,-1.60485,-1.80583,-2.00916,5.10573E-05,0.200822,0.401701,0.602455,0.803305,1.00543,1.20545,1.40683,1.60725,1.8081,2.00897
24,-0.200777,-0.401554,-0.602492,-0.80328,-1.00274,-1.20331,-1.40435,-1.60496,-1.80565,-2.00909,-5.62668E-06,0.200877,0.401612,0.602426,0.803301,1.00479,1.2061,1.40684,1.60789,1.80844,2.00901
25,-0.200904,-0.401599,-0.602524,-0.803271,-1.00254,-1.20367,-1.40443,-1.60498,-1.80567,-2.00935,-5.58138E-05,0.200814,0.401618,0.602417,0.803385,1.0052,1.20631,1.40679,1.60799,1.80799,2.00871
26,-0.20085,-0.401614,-0.602593,-0.803271,-1.00276,-1.20321,-1.40407,-1.60436,-1.80578,-2.0086,-1.60933E-05,0.200786,0.401558,0.602375,0.80332,1.00485,1.20625,1.40674,1.60746,1.80867,2.00919
27,-0.20093,-0.40156,-0.602519,-0.803369,-1.00262,-1.20365,-1.40421,-1.60484,-1.80603,-2.00921,0.000054729,0.200821,0.401589,0.602475,0.803308,1.0051,1.20605,1.40681,1.60766,1.80794,2.00872
28,-0.200784,-0.401606,-0.602469,-0.803293,-1.00267,-1.20357,-1.40448,-1.60441,-1.80562,-2.00873,-5.95212E-05,0.20079,0.401643,0.602503,0.803287,1.0049,1.20578,1.40665,1.60746,1.80831,2.00904
29,-0.20089,-0.401507,-0.602577,-0.803354,-1.00312,-1.20333,-1.40358,-1.60522,-1.80529,-2.00863,3.49402E-05,0.200817,0.40155,0.602436,0.803362,1.0051,1.20613,1.40676,1.60768,1.80831,2.0084
30,-0.200899,-0.401595,-0.602529,-0.803363,-1.00299,-1.20403,-1.40417,-1.60524,-1.80549,-2.00826,3.92318E-05,0.200799,0.401539,0.602415,0.803386,1.00509,1.206,1.40646,1.6074,1.80788,2.00936
31,-0.200843,-0.401637,-0.602544,-0.803267,-1.00281,-1.20382,-1.40419,-1.60497,-1.80616,-2.00856,3.04461E-05,0.200749,0.401628,0.602473,0.803334,1.00509,1.20613,1.40705,1.60737,1.80822,2.00917
32,-0.200792,-0.40172,-0.602512,-0.80331,-1.00307,-1.20381,-1.40436,-1.60493,-1.80565,-2.00845,2.66671E-05,0.200852,0.401562,0.602447,0.803273,1.00512,1.2061,1.40662,1.60742,1.80777,2.00839
33,-0.200858,-0.401599,-0.60255,-0.803253,-1.00272,-1.20407,-1.40461,-1.60529,-1.80625,-2.00865,2.94566E-05,0.200877,0.401555,0.602474,0.803293,1.00551,1.20602,1.40655,1.60779,1.80862,2.00863
34,-0.200781,-0.401599,-0.602559,-0.803353,-1.00296,-1.20378,-1.4044,-1.60453,-1.80564,-2.00787,6.30498E-05,0.200825,0.401613,0.602482,0.803376,1.00515,1.20614,1.40696,1.60712,1.8077,2.00858
35,-0.200837,-0.401568,-0.602561,-0.803315,-1.0027,-1.20341,-1.40438,-1.60476,-1.80616,-2.00842,-1.65462E-05,0.200769,0.401582,0.602453,0.803233,1.00467,1.20548,1.40631,1.60759,1.80766,2.00936
36,-0.200938,-0.401628,-0.602513,-0.803306,-1.00301,-1.20334,-1.40431,-1.60513,-1.80611,-2.00835,5.64694E-05,0.200818,0.401564,0.602542,0.803333,1.00538,1.20569,1.40685,1.60746,1.80802,2.00913
37,-0.200887,-0.401587,-0.602589,-0.803381,-1.00276,-1.203,-1.40404,-1.60492,-1.80622,-2.0082,-5.81741E-05,0.200883,0.401575,0.602418,0.803373,1.00477,1.20634,1.40655,1.60766,1.80834,2.00872
38,-0.200815,-0.401543,-0.602594,-0.803318,-1.00294,-1.20374,-1.40428,-1.60542,-1.80564,-2.00806,1.28508E-05,0.200817,0.401604,0.602517,0.803303,1.00492,1.20601,1.40653,1.60738,1.80791,2.00891
39,-0.200917,-0.401591,-0.602573,-0.803331,-1.003,-1.2034,-1.40414,-1.60511,-1.80598,-2.00838,0.000145066,0.200826,0.401594,0.602469,0.803336,1.00473,1.20558,1.40652,1.60767,1.80789,2.00881
40,-0.200869,-0.40169,-0.602556,-0.803375,-1.00266,-1.20364,-1.40397,-1.60535,-1.80583,-2.00825,1.30415E-05,0.20081,0.401577,0.602357,0.803278,1.00518,1.20622,1.40677,1.60715,1.80838,2.00843
41,-0.200878,-0.401645,-0.602555,-0.80331,-1.00269,-1.203,-1.40419,-1.60498,-1.80578,-2.00808,-1.44243E-05,0.200804,0.401625,0.602412,0.803221,1.00503,1.20589,1.40633,1.60749,1.80838,2.00906
42,-0.200808,-0.401584,-0.60256,-0.803327,-1.00276,-1.2037,-1.40432,-1.60486,-1.80589,-2.00808,-2.19345E-05,0.200811,0.401556,0.602451,0.803245,1.00489,1.20623,1.40644,1.60748,1.80807,2.00863
43,-0.200894,-0.40162,-0.60258,-0.803292,-1.00282,-1.20395,-1.40388,-1.60525,-1.8058,-2.00827,2.18749E-05,0.200813,0.40159,0.602408,0.803298,1.00532,1.20557,1.40631,1.60693,1.80834,2.00886
44,-0.200783,-0.401668,-0.602588,-0.803364,-1.00318,-1.20389,-1.40396,-1.60518,-1.80591,-2.0076,1.21713E-05,0.200789,0.401561,0.602477,0.803245,1.00503,1.20603,1.40642,1.60771,1.80819,2.00922
45,-0.200817,-0.40155,-0.602548,-0.803337,-1.00315,-1.20378,-1.40416,-1.60513,-1.8058,-2.00812,-3.22938E-05,0.200814,0.401579,0.602441,0.803284,1.00509,1.20584,1.40677,1.60713,1.80824,2.00874
46,-0.200858,-0.401593,-0.602567,-0.8034,-1.00333,-1.20406,-1.4047,-1.60485,-1.80599,-2.00816,-2.22921E-05,0.200727,0.401616,0.602517,0.803286,1.00527,1.20607,1.40652,1.60756,1.8076,2.00895
47,-0.200898,-0.401551,-0.602499,-0.803345,-1.00313,-1.20383,-1.40443,-1.60488,-1.80599,-2.00785,-4.22001E-06,0.200834,0.401562,0.602414,0.803314,1.00544,1.20607,1.40655,1.60728,1.80786,2.00879
48,-0.200948,-0.401545,-0.602451,-0.80331,-1.00275,-1.20362,-1.40457,-1.6054,-1.80569,-2.00783,6.70195E-05,0.200834,0.401537,0.602524,0.803365,1.00501,1.2057,1.40645,1.60736,1.80852,2.00905
49,-0.200825,-0.401641,-0.602534,-0.80332,-1.00281,-1.20372,-1.40437,-1.60501,-1.80595,-2.00747,2.19703E-05,0.200779,0.401631,0.602426,0.80334,1.00491,1.20599,1.40682,1.60748,1.80787,2.00885
50,-0.200839,-0.40152,-0.602561,-0.803332,-1.00268,-1.20377,-1.40415,-1.60492,-1.80549,-2.00825,-2.39611E-06,0.200811,0.401632,0.60239,0.803335,1.00559,1.20596,1.40625,1.60744,1.80857,2.00849
51,-0.200862,-0.401646,-0.602528,-0.803377,-1.00346,-1.20371,-1.40418,-1.60513,-1.80561,-2.0077,0.000022769,0.200788,0.401575,0.602454,0.803293,1.00491,1.20591,1.40663,1.60746,1.808,2.0086
52,-0.200836,-0.401566,-0.602589,-0.803322,-1.00302,-1.20416,-1.40461,-1.60549,-1.80563,-2.00796,2.93732E-05,0.200793,0.401587,0.60244,0.803249,1.00491,1.20553,1.40624,1.60779,1.80836,2.0084
53,-0.200915,-0.401617,-0.602563,-0.803326,-1.0027,-1.20329,-1.40418,-1.60498,-1.80595,-2.00807,-2.82407E-05,0.200875,0.401582,0.602456,0.803342,1.00502,1.20584,1.40673,1.60776,1.80832,2.00831
54,-0.200885,-0.401629,-0.602545,-0.803404,-1.00288,-1.20419,-1.40451,-1.60505,-1.80576,-2.00772,5.93781E-05,0.200802,0.401555,0.602496,0.803341,1.00493,1.20564,1.40647,1.60739,1.80811,2.00871
55,-0.20089,-0.401641,-0.602595,-0.803323,-1.0026,-1.20342,-1.40392,-1.60492,-1.80564,-2.00769,-0.000022459,0.200788,0.401583,0.602368,0.80325,1.00496,1.20561,1.40644,1.60711,1.80842,2.00878
56,-0.200805,-0.401556,-0.602493,-0.803383,-1.00297,-1.2038,-1.4049,-1.60525,-1.8063,-2.00826,4.83513E-05,0.200865,0.40162,0.602411,0.803328,1.00493,1.20621,1.4066,1.607,1.80822,2.0087
57,-0.200895,-0.401587,-0.602576,-0.803344,-1.00304,-1.20361,-1.40439,-1.6047,-1.80547,-2.00806,0.000109613,0.200781,0.401587,0.602374,0.80336,1.00485,1.20578,1.40627,1.60769,1.80808,2.00889
58,-0.200886,-0.401601,-0.602495,-0.80337,-1.00296,-1.2036,-1.40483,-1.60491,-1.80557,-2.00816,1.21593E-06,0.200847,0.4016,0.602412,0.803298,1.00483,1.20621,1.4064,1.60794,1.8082,2.00849
59,-0.200927,-0.40165,-0.602537,-0.803347,-1.00334,-1.20374,-1.40453,-1.60541,-1.80581,-2.00735,4.64916E-07,0.200844,0.40167,0.602457,0.803229,1.0047,1.20546,1.4064,1.60728,1.80817,2.00892
60,-0.200837,-0.401745,-0.602536,-0.803375,-1.00304,-1.20375,-1.40469,-1.6046,-1.80515,-2.00792,5.25951E-05,0.200768,0.401569,0.602435,0.803311,1.00458,1.20558,1.40662,1.60745,1.8081,2.00864
61,-0.200865,-0.401621,-0.602567,-0.803338,-1.00299,-1.20373,-1.40428,-1.605,-1.80541,-2.00767,-3.53813E-05,0.20076,0.401599,0.602393,0.803293,1.00505,1.20592,1.40598,1.60715,1.80807,2.00856
62,-0.200853,-0.401557,-0.602498,-0.803316,-1.00294,-1.20366,-1.4048,-1.60508,-1.80569,-2.00799,2.50459E-05,0.200839,0.40155,0.602414,0.80331,1.00538,1.20612,1.40637,1.60764,1.80834,2.00881
63,-0.200891,-0.401661,-0.602532,-0.803344,-1.00309,-1.20356,-1.40472,-1.60485,-1.80569,-2.00762,-5.03659E-05,0.20076,0.401525,0.602481,0.80327,1.00483,1.20577,1.40616,1.60721,1.80852,2.00872
64,-0.200965,-0.401686,-0.602539,-0.803306,-1.00311,-1.20399,-1.40468,-1.6049,-1.80575,-2.00805,3.06726E-05,0.200818,0.401563,0.602391,0.803224,1.00466,1.20593,1.40652,1.60751,1.80821,2.00851
65,-0.200974,-0.401585,-0.602506,-0.803249,-1.0035,-1.20356,-1.40434,-1.60477,-1.80561,-2.0077,-7.85232E-05,0.200772,0.401523,0.602399,0.803445,1.00484,1.20574,1.40652,1.60729,1.80787,2.00894
66,-0.200929,-0.401601,-0.602533,-0.803384,-1.00307,-1.20399,-1.40419,-1.60497,-1.8057,-2.00735,-2.86102E-07,0.20074,0.401599,0.60243,0.803305,1.00495,1.20567,1.40639,1.6076,1.8081,2.00852
67,-0.200917,-0.4017,-0.602574,-0.803326,-1.00308,-1.20382,-1.40464,-1.60507,-1.80563,-2.0081,-6.73056E-05,0.200844,0.401537,0.602458,0.803333,1.00479,1.20599,1.40628,1.60743,1.80833,2.00901
68,-0.20089,-0.401613,-0.602589,-0.803314,-1.00276,-1.20387,-1.40464,-1.60482,-1.80561,-2.00796,-2.21014E-05,0.200784,0.401545,0.602428,0.803263,1.00549,1.20597,1.40626,1.60756,1.8077,2.00859
69,-0.200916,-0.401541,-0.602577,-0.803446,-1.00322,-1.20352,-1.40402,-1.60539,-1.8059,-2.00773,0.000010848,0.200836,0.401609,0.6024,0.803382,1.00481,1.20624,1.40648,1.60706,1.80742,2.00833
70,-0.200857,-0.401648,-0.602604,-0.803386,-1.00319,-1.20372,-1.40451,-1.60505,-1.80567,-2.00825,-2.48909E-05,0.200811,0.401546,0.602438,0.803349,1.00476,1.20577,1.40667,1.6065,1.80814,2.00863
71,-0.20093,-0.401611,-0.602595,-0.803363,-1.00291,-1.20364,-1.40409,-1.60512,-1.806,-2.008,-5.72205E-05,0.200806,0.401594,0.602418,0.803344,1.00467,1.20608,1.40681,1.60702,1.80759,2.00871
72,-0.200935,-0.401639,-0.602543,-0.803339,-1.00304,-1.20344,-1.40465,-1.60495,-1.80622,-2.0074,-7.67827E-05,0.200828,0.401611,0.602465,0.803241,1.0052,1.20576,1.40648,1.60741,1.80865,2.00888
73,-0.200878,-0.401559,-0.602586,-0.803429,-1.00317,-1.20361,-1.40462,-1.60499,-1.8059,-2.00758,0.000020802,0.200757,0.401566,0.602451,0.803349,1.00503,1.20572,1.40658,1.60755,1.8078,2.00859
74,-0.200886,-0.401696,-0.602538,-0.803325,-1.00293,-1.20393,-1.40446,-1.60534,-1.80586,-2.00741,7.44581E-05,0.200752,0.401582,0.602352,0.803332,1.00443,1.20577,1.40633,1.60741,1.80781,2.00851
75,-0.200903,-0.401614,-0.602572,-0.803433,-1.00307,-1.20372,-1.40452,-1.60492,-1.80575,-2.00817,-9.22918E-05,0.200793,0.401587,0.60242,0.803278,1.00531,1.2058,1.40678,1.60756,1.80785,2.00868
76,-0.200936,-0.401663,-0.602561,-0.803368,-1.00318,-1.20376,-1.40432,-1.60501,-1.80515,-2.00706,-2.55227E-05,0.200781,0.401596,0.60245,0.803277,1.00466,1.20587,1.40689,1.60717,1.80794,2.00902
77,-0.200938,-0.401646,-0.602563,-0.803372,-1.00332,-1.20377,-1.40464,-1.60513,-1.80568,-2.0073,-5.56111E-05,0.200827,0.401505,0.602431,0.803372,1.00514,1.20557,1.40614,1.60727,1.80787,2.00855
78,-0.200862,-0.401664,-0.602591,-0.803367,-1.0032,-1.20352,-1.4041,-1.60489,-1.80576,-2.00728,-5.23686E-05,0.200797,0.401549,0.602401,0.803332,1.00472,1.20547,1.40634,1.6072,1.80831,2.00888
79,-0.200978,-0.401678,-0.60254,-0.803294,-1.00317,-1.20399,-1.40452,-1.6055,-1.80572,-2.00718,-7.19667E-05,0.200795,0.401574,0.602448,0.803351,1.00453,1.20574,1.40636,1.60741,1.80818,2.00832
80,-0.200856,-0.401619,-0.60253,-0.803367,-1.00256,-1.20373,-1.40417,-1.60505,-1.80595,-2.00745,9.69172E-06,0.200779,0.401597,0.602422,0.803283,1.00474,1.20568,1.40637,1.60709,1.80798,2.00835
81,-0.200805,-0.40166,-0.602533,-0.803349,-1.00345,-1.20376,-1.4041,-1.60514,-1.80524,-2.00778,-2.83003E-05,0.200787,0.401573,0.602371,0.803306,1.00519,1.20569,1.40669,1.60717,1.80827,2.00847
82,-0.200936,-0.401635,-0.602625,-0.803384,-1.00333,-1.20351,-1.40412,-1.60495,-1.80619,-2.00747,-0.00011009,0.200824,0.401576,0.602405,0.803347,1.00502,1.206,1.40658,1.60749,1.80805,2.00838
83,-0.200903,-0.401588,-0.602581,-0.803413,-1.0027,-1.20373,-1.40479,-1.6053,-1.80594,-2.00735,-0.000092876,0.200737,0.401515,0.602449,0.803293,1.00487,1.20615,1.40616,1.6077,1.80786,2.0087
84,-0.200897,-0.401605,-0.602553,-0.803385,-1.00315,-1.20344,-1.40455,-1.60511,-1.80529,-2.00753,6.38723E-05,0.20082,0.401603,0.602428,0.803341,1.00501,1.20562,1.40642,1.60744,1.80851,2.00878
85,-0.200902,-0.401587,-0.60255,-0.803411,-1.00304,-1.20414,-1.40452,-1.6055,-1.80616,-2.00753,-4.47035E-06,0.200781,0.401591,0.602427,0.803322,1.00468,1.20622,1.40629,1.60786,1.80808,2.00881
86,-0.20094,-0.401696,-0.60251,-0.803385,-1.00322,-1.20345,-1.40434,-1.60518,-1.80618,-2.00773,6.40512E-05,0.200769,0.401576,0.602452,0.803188,1.00491,1.20559,1.40619,1.60742,1.80839,2.00879
87,-0.200937,-0.401643,-0.602601,-0.8033,-1.00316,-1.20393,-1.40434,-1.60541,-1.80591,-2.00754,-7.28369E-06,0.20074,0.401622,0.602493,0.803325,1.00522,1.20601,1.40643,1.60737,1.80776,2.00842
88,-0.200876,-0.401555,-0.602552,-0.803395,-1.00316,-1.20381,-1.40462,-1.60484,-1.80595,-2.0074,3.34144E-05,0.200844,0.401552,0.602418,0.803341,1.00496,1.20608,1.40586,1.60714,1.80823,2.00878
89,-0.200901,-0.401646,-0.602601,-0.803367,-1.00282,-1.20402,-1.40465,-1.60533,-1.80563,-2.0074,2.58565E-05,0.200781,0.401559,0.602455,0.803271,1.00503,1.20538,1.40627,1.60703,1.80771,2.00863
90,-0.200869,-0.401582,-0.602619,-0.80336,-1.00343,-1.20364,-1.40423,-1.6048,-1.80605,-2.00751,-6.95825E-05,0.200789,0.401539,0.602389,0.803286,1.00519,1.20582,1.40622,1.60727,1.80745,2.00803
91,-0.200837,-0.40169,-0.602541,-0.803326,-1.00316,-1.20378,-1.40452,-1.60522,-1.80594,-2.00708,2.08616E-05,0.200794,0.401558,0.602435,0.80344,1.00494,1.20584,1.40642,1.60698,1.80847,2.00856
92,-0.20086,-0.401689,-0.602562,-0.803379,-1.00335,-1.20322,-1.40459,-1.60535,-1.80622,-2.00749,-0.000058651,0.200825,0.401596,0.60235,0.803231,1.00458,1.20607,1.40669,1.60732,1.80773,2.00865
93,-0.200935,-0.401607,-0.602459,-0.80337,-1.00343,-1.20384,-1.4042,-1.60534,-1.80552,-2.00684,-1.60456E-05,0.200841,0.401586,0.602464,0.80331,1.00503,1.20599,1.40654,1.60717,1.80784,2.00859
94,-0.200992,-0.401655,-0.602517,-0.803362,-1.00323,-1.20379,-1.40437,-1.60533,-1.80588,-2.00727,7.04765E-05,0.200815,0.401531,0.602416,0.803286,1.00501,1.20613,1.40642,1.60709,1.80763,2.00865
95,-0.200884,-0.401673,-0.602629,-0.803321,-1.00296,-1.20382,-1.4045,-1.60509,-1.80601,-2.00717,-3.16501E-05,0.20074,0.401561,0.602431,0.803354,1.00504,1.20581,1.40665,1.60721,1.80782,2.00877
96,-0.200917,-0.401719,-0.602546,-0.80327,-1.00281,-1.2041,-1.40461,-1.60505,-1.80607,-2.00704,1.26481E-05,0.200801,0.401545,0.602413,0.803278,1.00518,1.20608,1.40623,1.60704,1.80782,2.00879
97,-0.200901,-0.401661,-0.60259,-0.803311,-1.00328,-1.20321,-1.40459,-1.60499,-1.80574,-2.00698,5.70774E-05,0.200778,0.401507,0.60247,0.803378,1.00488,1.20571,1.40645,1.60762,1.80816,2.0087
98,-0.200902,-0.401579,-0.602553,-0.803359,-1.00278,-1.20388,-1.40438,-1.60504,-1.80627,-2.00716,-0.000032413,0.200786,0.401568,0.602447,0.803308,1.00519,1.20607,1.40653,1.6075,1.8079,2.00812
99,-0.200889,-0.401627,-0.602534,-0.803388,-1.00307,-1.20377,-1.40406,-1.60514,-1.80592,-2.00722,-1.69992E-05,0.200851,0.40157,0.602474,0.803238,1.00495,1.20562,1.40682,1.607,1.80827,2.00861
100,-0.200885,-0.401575,-0.602538,-0.803364,-1.00321,-1.20372,-1.40452,-1.60516,-1.80556,-2.0075,2.11954E-05,0.200753,0.401526,0.602411,0.803303,1.00513,1.20614,1.40639,1.60721,1.8078,2.00825
101,-0.200981,-0.401667,-0.602503,-0.803295,-1.0036,-1.20344,-1.40435,-1.60502,-1.80595,-2.00741,-7.71284E-06,0.200764,0.401586,0.602361,0.803282,1.00518,1.2056,1.40648,1.60741,1.80811,2.00904
102,-0.200909,-0.401689,-0.602524,-0.8034,-1.00299,-1.20406,-1.40477,-1.60511,-1.8059,-2.00777,8.01444E-05,0.200835,0.40158,0.602523,0.803261,1.0046,1.20555,1.40656,1.6075,1.80793,2.00873
103,-0.20098,-0.401672,-0.602509,-0.803357,-1.00307,-1.20433,-1.40457,-1.60487,-1.80644,-2.00714,-2.79903E-05,0.200776,0.401561,0.602421,0.803223,1.00481,1.20566,1.40667,1.60745,1.80783,2.00826
104,-0.20083,-0.401727,-0.60257,-0.803336,-1.00296,-1.20399,-1.40423,-1.60497,-1.80549,-2.00753,6.38247E-05,0.200787,0.401514,0.602452,0.803344,1.00509,1.20588,1.40654,1.60743,1.80818,2.0085
105,-0.200922,-0.401646,-0.602552,-0.803389,-1.00364,-1.20421,-1.40417,-1.60516,-1.80583,-2.00717,-5.24521E-06,0.200755,0.401571,0.602427,0.803321,1.00473,1.20588,1.40624,1.60747,1.8082,2.00894
106,-0.200907,-0.401564,-0.602528,-0.803309,-1.00367,-1.20374,-1.40417,-1.60507,-1.80607,-2.00739,-4.96864E-05,0.200807,0.40157,0.60244,0.803289,1.00534,1.20599,1.40633,1.60698,1.8084,2.00831
107,-0.200914,-0.401564,-0.60258,-0.803337,-1.00324,-1.20387,-1.40446,-1.60501,-1.80544,-2.00701,-0.000041008,0.200782,0.401576,0.602494,0.803294,1.00481,1.20588,1.40635,1.60743,1.80744,2.00886
108,-0.200906,-0.401641,-0.602615,-0.803374,-1.00319,-1.20358,-1.40464,-1.60507,-1.80609,-2.00669,0.000049448,0.20082,0.401553,0.602399,0.803292,1.00544,1.20572,1.40635,1.60716,1.80782,2.00857
109,-0.200855,-0.401688,-0.602561,-0.803391,-1.00314,-1.20376,-1.40435,-1.60545,-1.806,-2.00715,-0.00001899,0.200747,0.401529,0.602364,0.803337,1.00522,1.20596,1.40594,1.60702,1.80851,2.00885
110,-0.200898,-0.401685,-0.602509,-0.803367,-1.00322,-1.204,-1.40391,-1.60528,-1.80568,-2.0073,1.00136E-06,0.200806,0.401587,0.602416,0.803255,1.00475,1.20558,1.4062,1.60722,1.80822,2.00878
111,-0.200902,-0.401662,-0.602511,-0.8033,-1.00325,-1.20384,-1.40426,-1.60541,-1.80567,-2.00735,-1.61767E-05,0.200803,0.401634,0.602416,0.803281,1.00475,1.20574,1.4064,1.60723,1.80815,2.00868
112,-0.200902,-0.401709,-0.602545,-0.803348,-1.00328,-1.20377,-1.4042,-1.60471,-1.80567,-2.00728,9.24468E-05,0.20076,0.40158,0.602386,0.803304,1.00454,1.20553,1.40598,1.60755,1.80811,2.0089
113,-0.200836,-0.401642,-0.602549,-0.803394,-1.00337,-1.20393,-1.4044,-1.60492,-1.8062,-2.00729,2.12789E-05,0.200832,0.40162,0.60232,0.803396,1.0051,1.20629,1.40652,1.607,1.80778,2.00838
114,-0.200972,-0.401691,-0.602545,-0.803344,-1.00335,-1.20361,-1.40459,-1.60537,-1.80608,-2.00715,-2.75016E-05,0.200808,0.401506,0.602352,0.803306,1.00534,1.2057,1.40673,1.60716,1.80792,2.00872
115,-0.200921,-0.401642,-0.602564,-0.803319,-1.00319,-1.20398,-1.40428,-1.60455,-1.80559,-2.00732,3.80397E-05,0.200757,0.40161,0.602445,0.803387,1.00485,1.20634,1.40637,1.60743,1.80841,2.00816
